transaction_id,source,target,month,day,weekday,hour,min,sec,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
80404814,473184,cash_87,12,21,Monday,16,10,31,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,85.0,42969.91,large,large_1,,,0
306873761,travel_18,1805365,8,3,Monday,8,0,9,WIRE TRANSFER,FPS,travel,other,other,1044.0,45.0,89437.878,local,local_3,,,0
121816208,716693,716692,2,3,Monday,7,10,27,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,491.2,65.0,5940.504473354377,local,local_2,,,0
87607832,515720,personal_care_52,2,5,Wednesday,12,17,17,CARD,Visa/Mastercard,shopping,personal_care,cosmetics_beauty_products,7.9,45.0,5097.037833788264,local,local_1,,,0
52233566,307485,307484,4,6,Monday,2,47,29,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,60.6,40.0,20789.15610518266,large,large_1,,,0
24998299,146865,domestic_utilities_2,9,21,Monday,23,40,23,OTHER,OTHER,utilities,domestic_utilities,other,18.75,30.0,17274.31,large,large_1,,,0
231333367,1360967,cryptocurrency_exchange_5,1,19,Sunday,0,26,23,OTHER,OTHER,financial_assets,cryptocurrency,purchase,65.0,25.0,38931.987822109804,local,local_3,,,0
180357510,1060956,cash_141,9,4,Friday,21,18,38,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,45.0,57183.893000000004,large,large_1,,,0
219844857,1293308,pharmacy_42,3,20,Friday,13,24,24,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,24.3,55.0,10986.714,local,local_3,,,0
269425431,1585033,supermarket_groceries_6,8,26,Wednesday,16,37,37,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,48.59,45.0,3485.2160000000003,local,local_3,,,0
47124049,277324,cash_179,12,23,Wednesday,19,44,55,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,45.0,109296.132,large,large_1,,,0
118146913,695194,other_1,10,5,Monday,8,45,48,SDD,BACS,money_exchange_between_private_parties,other,other,19.87,70.0,8737.06,large,large_1,,,0
291372752,1714227,other_1,6,1,Monday,3,30,57,SDD,BACS,other_expenses,other,other,13.0,40.0,8054.917,large_digital,large_digital_1,,,0
130078793,765124,furniture_1,12,10,Thursday,14,32,32,CARD,Visa/Mastercard,home,other,other,12.6,40.0,19636.82,large,large_1,,,0
287037648,1688783,cash_56,1,27,Monday,21,5,43,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,45.0,33157.44,local,local_3,,,0
147174489,865200,taxes_1,7,13,Monday,17,17,22,OTHER,OTHER,taxes,other,other,53.0,40.0,11532.01,local,local_2,,,0
305680557,1798328,other_1,12,7,Monday,14,29,37,SDD,BACS,other_expenses,other,other,16.0,30.0,8055.072,large,large_2,,,0
55898689,328979,online_shopping_19,1,11,Saturday,17,49,49,CARD,Visa/Mastercard,shopping,other,other,11.28,30.0,4109.95,large,large_1,,,0
304451319,1791056,clothing_30,1,29,Wednesday,13,23,23,CARD,Visa/Mastercard,shopping,clothing,other,304.0,60.0,35641.244999999995,large,large_2,,,0
215430492,1267202,cash_81,1,17,Friday,16,20,17,CARD,LINK,other_expenses,cash_withdrawal,other,120.0,60.0,60337.342,local,local_3,,,0
110696377,651409,electricity_gas_bill_2,5,31,Sunday,16,48,49,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,94.18,75.0,18789.54,large_digital,large_digital_1,,,0
81836146,481531,bank_commission_1,7,5,Sunday,0,19,57,OTHER,OTHER,commissions_bank_fees,other,other,0.65,75.0,51292.4,local,local_1,,,0
218027066,1282441,financing_1,2,1,Saturday,11,15,20,SDD,BACS,loans_financing,financing,other,37.45,70.0,785.3533943827092,large,large_2,,,0
279350554,1643611,other_1,12,14,Monday,12,48,3,SDD,BACS,other_expenses,other,other,240.0,35.0,182755.07200000001,local,local_3,,,0
279733289,1645759,cash_17,2,11,Tuesday,22,36,51,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,40.0,51108.832,local,local_3,,,0
92697819,545522,pharmacy_28,4,4,Saturday,11,8,8,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,14.5,65.0,13819.05,local,local_1,,,0
275705800,pension_1,1622081,8,2,Sunday,0,0,56,WIRE TRANSFER,BACS,income,pension,other,694.5,70.0,1863.73,large,large_2,,,0
141372443,831211,other_1,9,18,Friday,15,31,6,OTHER,OTHER,other_expenses,other,other,51.17,20.0,33997.301,large,large_1,,,0
216267447,1272104,cryptocurrency_exchange_9,10,22,Thursday,0,20,51,OTHER,OTHER,financial_assets,cryptocurrency,purchase,11191.08573349587,60.0,24438.217867723113,large,large_2,,,0
101189634,595501,insurance_10,12,11,Friday,17,59,52,WIRE TRANSFER,FPS,insurances,other,other,736.0,40.0,5998.832,large,large_1,,,0
305463139,1796981,other_1,11,9,Monday,5,28,8,CARD,Visa/Mastercard,other_expenses,other,other,11.0,40.0,616.56,local,local_3,,,0
110628874,651019,personal_care_93,9,20,Sunday,10,6,6,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,26.6,30.0,41.42595158014046,large_digital,large_digital_1,,,0
202156799,1189341,bank_commission_1,6,15,Monday,0,17,25,OTHER,OTHER,commissions_bank_fees,other,other,5.4,60.0,128191.5,local,local_2,,,0
242881820,1428654,other_1,11,23,Monday,21,24,7,SDD,BACS,other_expenses,other,other,65.0,50.0,45337.929000000004,large,large_2,,,0
63473256,373525,restaurants_takeaway_88,12,7,Monday,18,37,37,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,33.28,20.0,9352.161,local,local_1,,,0
194083910,1141542,phone_internet_9,3,13,Friday,5,6,48,SDD,BACS,utilities,phone_internet,other,55.84,30.0,1294.112,local,local_2,,,0
119960975,705791,fuel_150,2,27,Thursday,12,28,28,CARD,Visa/Mastercard,transportation,car,fuel,22.88,40.0,13084.903,large_digital,large_digital_1,,,0
106301177,625572,taxes_1,12,31,Thursday,9,49,1,OTHER,OTHER,taxes,real_estate_assets,other,45.2,30.0,18918.26,large_digital,large_digital_1,,,0
187799126,1104772,pharmacy_17,10,22,Thursday,11,9,9,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,9.8,75.0,8861.87,local,local_2,,,0
16512815,96918,other_1,11,15,Sunday,15,34,21,OTHER,OTHER,other_expenses,other,other,502.6,55.0,15373.97,local,local_1,,,0
217279909,1278068,insurance_5,5,4,Monday,22,1,50,WIRE TRANSFER,FPS,insurances,other,other,100.0,60.0,25576.91,local,local_3,,,0
189617204,1115430,bank_commission_1,2,17,Monday,0,26,44,OTHER,OTHER,commissions_bank_fees,other,other,1.55,55.0,1519.63,local,local_2,,,0
292671688,1721826,other_1,3,19,Thursday,9,10,37,CHECK,ICS,other_expenses,check,other,239.0,60.0,63067.25,large,large_2,,,0
187241587,1101437,other_1,1,4,Saturday,6,51,59,CARD,Visa/Mastercard,other_expenses,other,other,10.32,60.0,286180.15,large,large_1,,,0
213302981,1254713,fuel_19,9,3,Thursday,11,22,22,CARD,Visa/Mastercard,transportation,car,fuel,53.0,45.0,43211.61,local,local_3,,,0
263704221,1551443,fuel_146,2,16,Sunday,5,7,7,CARD,Visa/Mastercard,transportation,car,fuel,49.91,20.0,22798.692442121494,local,local_3,,,0
215504550,1267601,supermarket_groceries_61,3,3,Tuesday,12,19,19,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,18.46,35.0,12652.096443409348,local,local_3,,,0
36848310,216686,other_1,10,15,Thursday,13,2,39,SDD,BACS,other_expenses,other,other,300.0,85.0,37393.07,large,large_1,,,0
277276527,1631475,bank_commission_1,2,11,Tuesday,0,16,7,OTHER,OTHER,commissions_bank_fees,other,other,0.85,60.0,25067.042,large,large_2,,,0
26915806,158009,bank_commission_1,3,6,Friday,0,28,32,OTHER,OTHER,commissions_bank_fees,other,other,4.906232086265131,45.0,4103.581287717797,large_digital,large_digital_1,,,0
63184503,371803,other_1,3,25,Wednesday,19,13,31,OTHER,OTHER,other_expenses,other,other,1.8,55.0,175883.364,large,large_1,,,0
249749784,1469188,professional_services_184,9,16,Wednesday,15,8,52,CARD,Visa/Mastercard,professional_services,other,other,62.89,20.0,9106.227,local,local_3,,,0
48191352,283551,other_1,4,29,Wednesday,20,49,20,OTHER,OTHER,other_expenses,other,other,0.98,20.0,54835.534,large,large_1,,,0
102058464,600638,bank_commission_1,5,24,Sunday,0,4,6,OTHER,OTHER,commissions_bank_fees,other,other,1.6287620775261604,65.0,1855.077507563079,large,large_1,,,0
236517948,1391131,restaurants_takeaway_18,3,11,Wednesday,11,4,4,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,46.55,35.0,120756.02,large_digital,large_digital_1,,,0
163143454,959264,financing_1,8,17,Monday,20,42,30,SDD,BACS,loans_financing,financing,other,537.7,50.0,3415.6583027039087,large,large_1,,,0
246044121,1447284,other_1,11,15,Sunday,20,46,3,SDD,BACS,other_expenses,other,other,18.0,50.0,8569.404,local,local_3,,,0
36111137,212318,restaurants_takeaway_65,11,19,Thursday,12,6,6,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,3.64,20.0,9770.712,large,large_1,,,0
16285174,95577,supermarket_groceries_103,9,9,Wednesday,11,15,15,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,9.822341467749155,25.0,3958.4179549050114,local,local_1,,,0
67890444,399527,bank_commission_1,7,1,Wednesday,0,4,44,OTHER,OTHER,commissions_bank_fees,other,other,2.51940066493772,85.0,53.01636994679069,large,large_1,,,0
290100685,1706729,cash_145,7,16,Thursday,16,28,20,CARD,LINK,other_expenses,cash_withdrawal,other,50.0,20.0,1926.45,large,large_2,,,0
70276841,413515,domestic_utilities_3,5,29,Friday,10,41,29,OTHER,OTHER,utilities,domestic_utilities,other,56.22,60.0,17068.558,local,local_1,,,0
215354475,1266764,other_1,1,15,Wednesday,17,54,0,OTHER,OTHER,other_expenses,other,other,832.16,25.0,3815.168,large,large_2,,,0
33889435,199267,supermarket_groceries_130,12,6,Sunday,13,20,20,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,53.97,45.0,1729.536,large,large_1,,,0
141682905,833029,domestic_utilities_1,5,19,Tuesday,22,40,50,OTHER,OTHER,utilities,domestic_utilities,other,76.3,60.0,60450.048,large,large_1,,,0
112253956,660694,financial_assets_managed_2,11,29,Sunday,6,54,39,SDD,BACS,financial_assets,other,other,130.0,25.0,23163.907,large,large_1,,,0
6372402,37428,supermarket_groceries_130,5,29,Friday,8,4,4,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,23.96,40.0,23653.812,large,large_1,,,0
6924585,40716,cash_81,1,27,Monday,13,51,47,CARD,LINK,other_expenses,cash_withdrawal,other,70.0,35.0,5464.017470768655,local,local_1,,,0
161100056,947266,taxes_1,9,30,Wednesday,19,10,47,OTHER,OTHER,taxes,real_estate_assets,other,177.9,80.0,66155.24,local,local_2,,,0
84136005,495168,other_1,3,26,Thursday,21,51,35,OTHER,OTHER,other_expenses,other,other,0.75,60.0,193561.04,large,large_1,,,0
146244768,859789,cash_28,2,5,Wednesday,13,22,16,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,25.0,12318.722000000002,large,large_1,,,0
19795865,116353,financial_assets_managed_10,1,27,Monday,8,5,46,OTHER,OTHER,financial_assets,managed_fund,sale,50.0,70.0,37627.86,local,local_1,,,0
7286327,42882,cash_179,1,12,Sunday,19,33,53,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,50.0,30683.968,large,large_1,,,0
4083936,24037,electricity_gas_bill_2,11,25,Wednesday,22,26,5,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,115.0,50.0,130.95550252370484,local,local_1,,,0
129578992,762231,online_shopping_3,5,2,Saturday,13,25,25,CARD,Visa/Mastercard,shopping,other,other,31.2,45.0,13262.235999999999,local,local_2,,,0
2431919,14315,other_1,3,9,Monday,19,46,1,OTHER,OTHER,other_expenses,other,other,943.84,45.0,50215.456000000006,large,large_1,,,0
215866954,1269745,domestic_utilities_8,10,23,Friday,14,38,0,OTHER,OTHER,utilities,domestic_utilities,other,32.0,25.0,3949.84,large,large_2,,,0
174718117,1027710,phone_internet_5,2,15,Saturday,21,12,40,SDD,BACS,utilities,phone_internet,other,51.99,50.0,1808.105,local,local_2,,,0
178291566,1048687,other_1,10,6,Tuesday,19,12,25,SDD,BACS,money_exchange_between_private_parties,other,other,135.0,45.0,42262.46,large,large_1,,,0
153526001,902917,cash_107,6,17,Wednesday,13,10,28,CARD,LINK,other_expenses,cash_withdrawal,other,50.0,45.0,2816.896,local,local_2,,,0
127371422,749119,electricity_gas_bill_4,1,31,Friday,23,33,3,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,153.7,55.0,15197.886,large,large_1,,,0
185531780,1091322,restaurants_takeaway_170,8,27,Thursday,17,26,26,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,140.4,25.0,35875.278,large,large_1,,,0
174143258,1024369,fuel_92,6,16,Tuesday,17,46,46,CARD,Visa/Mastercard,transportation,car,fuel,70.81,40.0,72145.656,large,large_1,,,0
228690372,work_income_8,1345460,1,14,Tuesday,0,0,11,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1240.0,45.0,2458.33,large,large_2,,,0
298718840,1757486,supermarket_groceries_100,12,11,Friday,11,13,13,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,14.04,50.0,34739.146,local,local_3,,,0
236235000,work_income_60,1389440,9,14,Monday,0,55,51,WIRE TRANSFER,BACS,income,work_income,other,9000.0,60.0,67183.07400000001,large,large_2,,,0
166301126,978108,586235,12,21,Monday,8,34,13,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,189.0,50.0,23391.432,local,local_1,,,0
137008588,805652,other_1,4,7,Tuesday,19,1,11,OTHER,OTHER,other_expenses,other,other,650.0,55.0,5866.198,local,local_2,,,0
66958139,financial_assets_managed_18,393947,9,1,Tuesday,20,21,5,OTHER,OTHER,financial_assets,managed_account,profits_dividends,14.14,75.0,106068.44,local,local_1,,,0
242657375,1427293,financing_1,6,28,Sunday,13,6,38,SDD,BACS,loans_financing,other,other,80.93,40.0,96004.638,local,local_3,,,0
176740643,1039544,taxes_1,1,5,Sunday,17,48,39,OTHER,OTHER,taxes,other,other,4.64,55.0,50710.912000000004,local,local_2,,,0
244246335,1436696,financing_1,11,15,Sunday,21,30,21,SDD,BACS,loans_financing,financing,vehicle_financing,352.08,50.0,3573.9860619502665,large_digital,large_digital_1,,,0
288054700,1694777,restaurants_takeaway_197,12,10,Thursday,15,19,19,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,9.88,30.0,5321.251,large_digital,large_digital_1,,,0
296466659,1744204,supermarket_groceries_37,5,22,Friday,21,56,56,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,37.36,40.0,359.77500000000003,large,large_2,,,0
60798750,357843,other_1,11,30,Monday,1,0,8,SDD,BACS,other_expenses,other,other,8.23,35.0,88167.978,local,local_1,,,0
256945670,1511357,other_1,1,28,Tuesday,15,15,30,SDD,BACS,other_expenses,other,other,270.0,20.0,148491.432,large,large_2,,,0
118215681,695565,supermarket_groceries_56,11,24,Tuesday,19,52,52,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,25.92,50.0,7257.616000000001,local,local_2,,,0
28132445,work_income_90,165107,6,26,Friday,0,0,8,WIRE TRANSFER,BACS,income,work_income,channeled_salary,3875.4,60.0,74344.284,large,large_1,,,0
144846558,851570,other_1,12,17,Thursday,11,5,14,CARD,Visa/Mastercard,other_expenses,other,other,13.4,55.0,19333.19,large,large_1,,,0
100043968,588764,clothing_42,5,4,Monday,15,38,38,CARD,Visa/Mastercard,shopping,clothing,other,50.0,50.0,3764.39,local,local_1,,,0
215018190,1264782,supermarket_groceries_8,1,27,Monday,11,12,12,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,6.29,30.0,15418.992000000002,large,large_2,,,0
302308548,1778560,cash_146,9,28,Monday,12,34,20,CARD,LINK,other_expenses,cash_withdrawal,other,140.0,35.0,25527.430999999997,small_digital,small_digital_1,,,0
100381836,590768,590767,2,11,Tuesday,22,41,9,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2422.0,30.0,3256.985469018069,large,large_1,,,0
20576184,120930,bank_commission_1,11,29,Sunday,0,19,35,OTHER,OTHER,commissions_bank_fees,other,other,1.3,50.0,16218.55,local,local_1,,,0
102481845,603079,other_1,4,15,Wednesday,11,11,46,OTHER,OTHER,other_expenses,other,other,725.28,40.0,15072.800000000001,local,local_2,,,0
152199085,895052,supermarket_groceries_72,7,10,Friday,15,30,30,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,85.94,35.0,13507.216,local,local_2,,,0
181197829,1065843,pharmacy_13,11,13,Friday,9,2,2,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,28.6,40.0,26859.95,local,local_2,,,0
174063721,1023925,bank_commission_1,4,20,Monday,0,26,36,OTHER,OTHER,commissions_bank_fees,other,other,1.076902966666963,55.0,1368.2761091454954,local,local_2,,,0
9345261,54991,other_1,1,8,Wednesday,20,35,46,OTHER,OTHER,other_expenses,other,other,1.9,55.0,33716.431000000004,large,large_1,,,0
132077348,work_income_65,776818,7,27,Monday,0,0,39,WIRE TRANSFER,BACS,income,work_income,channeled_salary,5891.6,40.0,8181.979,local,local_2,,,0
275885745,1623154,supermarket_groceries_107,12,23,Wednesday,19,50,50,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,20.29,80.0,63480.62,large,large_2,,,0
160042437,941100,clothing_70,10,10,Saturday,12,15,15,CARD,Visa/Mastercard,shopping,clothing,other,6.77,45.0,32553.168,large,large_1,,,0
138049637,811810,cash_101,6,28,Sunday,21,22,4,CARD,LINK,other_expenses,cash_withdrawal,other,200.0,80.0,49495.58,local,local_2,,,0
166600120,979880,supermarket_groceries_180,9,23,Wednesday,16,36,36,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,11.99,40.0,12884.885000000002,large,large_1,,,0
72083144,424201,fuel_176,7,23,Thursday,17,46,46,CARD,Visa/Mastercard,transportation,car,fuel,77.0,65.0,61560.4,large,large_1,,,0
150637747,885796,supermarket_groceries_151,10,29,Thursday,19,49,49,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,8.11,30.0,28502.016,large,large_1,,,0
96435281,567611,pharmacy_40,8,9,Sunday,21,55,55,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,42.76314444822725,80.0,7063.531035388997,local,local_1,,,0
69039191,406277,fuel_100,2,3,Monday,22,58,58,CARD,Visa/Mastercard,transportation,car,fuel,39.04,20.0,13213.473,large,large_1,,,0
216844079,1275523,domestic_utilities_5,4,9,Thursday,10,45,17,OTHER,OTHER,utilities,domestic_utilities,other,13.0,20.0,10839.51,local,local_3,,,0
236748407,1392392,other_1,7,15,Wednesday,10,43,7,SDD,BACS,other_expenses,other,other,217.1,35.0,56444.739,large,large_2,,,0
265476117,1561885,fuel_117,1,4,Saturday,17,45,45,CARD,Visa/Mastercard,transportation,car,fuel,79.78,30.0,139865.52,local,local_3,,,0
302967909,1782328,restaurants_takeaway_68,12,19,Saturday,19,41,41,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,29.32,20.0,15303.582,local,local_3,,,0
294048638,pension_1,1729942,10,1,Thursday,0,0,53,WIRE TRANSFER,BACS,income,pension,other,857.4,70.0,97377.67,local,local_3,,,0
5442890,32000,personal_care_63,12,7,Monday,14,33,33,CARD,Visa/Mastercard,shopping,personal_care,cosmetics_beauty_products,36.14,25.0,5124.121523897371,large_digital,large_digital_1,,,0
230671953,1357101,online_shopping_18,3,20,Friday,1,2,2,SDD,BACS,shopping,online_shopping,other,23.2,25.0,39238.97900000001,large_digital,large_digital_1,,,0
54052943,318106,supermarket_groceries_129,9,5,Saturday,13,22,22,WIRE TRANSFER,FPS,groceries_expenses,other,other,48.0,20.0,50935.488000000005,large_digital,large_digital_1,,,0
86533308,509368,bank_commission_1,3,18,Wednesday,0,4,10,OTHER,OTHER,commissions_bank_fees,other,other,2.6,40.0,12164.814999999999,large,large_1,,,0
21408667,125816,restaurants_takeaway_56,7,10,Friday,19,40,40,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,22.72,30.0,3013.264,local,local_1,,,0
263735560,1551622,taxes_1,1,5,Sunday,9,23,13,OTHER,OTHER,taxes,other,other,15.48,25.0,62836.10999999999,large,large_2,,,0
192964740,1135064,clothing_2,6,20,Saturday,15,38,38,CARD,Visa/Mastercard,shopping,clothing,other,32.3,30.0,15009.202,large,large_1,,,0
23939006,140688,cash_95,12,15,Tuesday,8,41,23,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,40.0,16834.104000000003,large,large_1,,,0
279189873,1642663,supermarket_groceries_83,7,29,Wednesday,22,58,58,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,70.59946343231948,65.0,4277.941130095701,large,large_2,,,0
106453417,626432,restaurants_takeaway_132,1,12,Sunday,20,53,53,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,53.69,30.0,10073.414,local,local_2,,,0
116225627,683912,other_1,9,10,Thursday,20,22,0,OTHER,OTHER,other_expenses,other,other,1000.0,85.0,9188.49,large,large_1,,,0
107534737,632729,cash_173,6,22,Monday,19,57,2,CARD,LINK,other_expenses,cash_withdrawal,other,50.0,45.0,85373.899,small_digital,small_digital_1,,,0
13061569,76602,bank_commission_1,7,22,Wednesday,0,2,3,OTHER,OTHER,commissions_bank_fees,other,other,0.78,25.0,12029.979000000001,large_digital,large_digital_1,,,0
285095539,1677348,fuel_43,8,24,Monday,13,30,30,CARD,Visa/Mastercard,transportation,car,fuel,26.0,40.0,39301.899,large,large_2,,,0
225826814,1328670,restaurants_takeaway_120,7,21,Tuesday,18,36,36,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,67.32,55.0,111086.478,large_digital,large_digital_1,,,0
121739539,716228,fuel_58,10,3,Saturday,14,32,32,CARD,Visa/Mastercard,transportation,car,fuel,35.0,50.0,39560.08,local,local_2,,,0
5713020,33554,financing_1,10,31,Saturday,16,6,36,OTHER,OTHER,loans_financing,mortgage,other,747.52,30.0,26600.847999999998,local,local_1,,,0
220671593,1298340,pharmacy_8,2,27,Thursday,13,20,20,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,35.7,60.0,30653.84,large,large_2,,,0
253397056,1490490,other_1,1,15,Wednesday,16,52,49,OTHER,OTHER,other_expenses,other,other,998.9,45.0,7945.531999999999,large,large_2,,,0
144526022,849713,restaurants_takeaway_1,5,31,Sunday,20,54,54,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,13.65,30.0,10280.595,large_digital,large_digital_1,,,0
69855891,411077,supermarket_groceries_89,7,16,Thursday,19,49,49,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,68.91,50.0,31937.248,local,local_1,,,0
224176319,1318911,other_1,7,30,Thursday,3,44,49,OTHER,OTHER,other_expenses,other,other,237.11737057225923,45.0,4930.78054207482,large,large_2,,,0
142108408,835543,other_1,2,28,Friday,9,39,20,OTHER,OTHER,other_expenses,other,other,0.8,35.0,58695.407999999996,large,large_1,,,0
32113326,188820,supermarket_groceries_100,12,22,Tuesday,14,28,28,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,5.58,20.0,535.89,large,large_1,,,0
273210026,1607300,restaurants_takeaway_147,1,22,Wednesday,1,0,0,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,141.48,40.0,143573.742,large,large_2,,,0
134887690,793310,legal_expenses_11,12,7,Monday,15,24,25,SDD,BACS,legal_expenses,fines,other,142.96,55.0,16736.183999999997,large,large_1,,,0
125065683,735704,other_1,8,2,Sunday,11,35,19,SDD,BACS,other_expenses,other,other,32.5,30.0,8846.513,large,large_1,,,0
267482667,1573680,other_1,2,23,Sunday,11,40,28,SDD,BACS,other_expenses,other,other,40.8,25.0,16048.511181379214,large_digital,large_digital_1,,,0
259795348,1528327,restaurants_takeaway_125,9,16,Wednesday,21,53,53,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,41.7,20.0,65607.741,large_digital,large_digital_1,,,0
292808212,1722634,other_1,7,21,Tuesday,8,50,28,SDD,BACS,other_expenses,other,other,990.0,55.0,532318.986,local,local_3,,,0
157100241,923872,restaurants_takeaway_96,8,16,Sunday,13,16,16,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,26.5,55.0,19982.1,local,local_2,,,0
87026164,512291,taxes_1,12,2,Wednesday,14,50,54,OTHER,OTHER,taxes,other,other,74.1,55.0,4052.8410000000003,large,large_1,,,0
26533529,155757,fuel_88,2,16,Sunday,4,4,4,CARD,Visa/Mastercard,transportation,car,fuel,26.01,30.0,12693.967,large,large_1,,,0
248581956,1462364,restaurants_takeaway_45,8,28,Friday,16,22,22,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,51.2,25.0,75893.584,large,large_2,,,0
165764884,974898,cash_131,7,22,Wednesday,3,43,30,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,30.0,9816.22,large,large_1,,,0
88446074,520686,other_1,5,29,Friday,13,24,23,CARD,Visa/Mastercard,other_expenses,other,other,36.0,35.0,76066.99200000001,local,local_1,,,0
127003093,746946,restaurants_takeaway_142,11,15,Sunday,14,22,22,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,2.8100668486781366,35.0,6145.748108288336,large_digital,large_digital_1,,,0
297573270,1750665,other_1,3,6,Friday,8,13,58,SDD,BACS,other_expenses,other,other,788.4,60.0,83598.138,large,large_2,,,0
10816523,63537,restaurants_takeaway_64,8,13,Thursday,19,42,42,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,57.07,20.0,1294.358,large,large_1,,,0
120779666,710585,other_1,3,9,Monday,20,41,6,CARD,Visa/Mastercard,other_expenses,other,other,20.79,70.0,45304.16,large,large_1,,,0
231216787,work_income_98,1360279,11,13,Friday,0,0,10,WIRE TRANSFER,BACS,income,work_income,channeled_salary,2135.9,25.0,25945.894000000004,local,local_3,,,0
212694046,1251196,supermarket_groceries_105,10,2,Friday,9,6,6,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,33.5,75.0,257588.15,local,local_3,,,0
259548940,1526845,supermarket_groceries_30,10,3,Saturday,16,39,39,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,12.5,25.0,8838.49,large,large_2,,,0
269881061,1587708,supermarket_groceries_189,4,9,Thursday,22,59,59,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,50.51,55.0,60308.081999999995,large,large_2,,,0
294105101,1730273,jewelry_40,10,8,Thursday,20,57,57,CARD,Visa/Mastercard,shopping,accessories_jewelry,other,249.84,50.0,8360.730000000001,large,large_2,,,0
276387094,1626166,furniture_7,2,6,Thursday,13,25,25,CARD,Visa/Mastercard,home,other,other,29.5,60.0,18361.74,local,local_3,,,0
296385965,1743732,taxes_1,6,30,Tuesday,22,3,29,OTHER,OTHER,taxes,real_estate_assets,other,48.5,85.0,9444.88,local,local_3,,,0
56214542,330849,other_1,9,18,Friday,1,5,9,OTHER,OTHER,other_expenses,other,other,278.3,20.0,2001.81,local,local_1,,,0
286154228,1683588,domestic_utilities_5,7,28,Tuesday,8,49,31,OTHER,OTHER,utilities,domestic_utilities,other,85.46136444853366,30.0,3711.5773760323323,local,local_3,,,0
